pathway,padj,NES,size,leadingEdge,database,pval,ES,log2err,contrast
GOBP_MUSCLE_SYSTEM_PROCESS,4.121463437834163e-6,-2.1079638149884885,141,TTN;MYOF;LMOD2;DES;MYOM2;MYBPH;SYNM;SNTA1;PDLIM5;TNNI2;TPM1;HMOX1;FLNA;ACTN3;TNNT3;HRC;MYOZ1;TMEM38A;CAMK2D;SMTN;TPM2;MYH2;EEF2;TMOD4;MYL1;MYH3;FXYD1;JPH2;GLRX3;MYH1;TNNC2;TCAP;CACNA1S;TRDN;MYH13;LMNA;TPM3;LMOD3;JPH1;ACTA1;STUB1;MAP2K1;UTRN;CALM1;CAMK2G;CSRP3;STAC3;MYH4;TMOD1;CASQ1;SMPX;KLHL41;TNNT1;SSPN;MYH7;RYR1;MYOT,GO:BP,4.9656185998001966e-8,-0.4514482875401866,0.7195128263389107,Aging
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,6.271282904199075e-6,-2.1640403421663867,99,RPS7;RPL24;EIF3C;RPS27A;RPS23;RPL38;SNRPD3;RPS3A;CELF1;UTP15;EIF3G;RPS19;RPS27;RPS24;RPL35;EIF3M;RPS5;RPS25;EIF2S3;RPL35A;RPS15;EIF5;EIF3D;RPS21;RPS14;DDX3X;RPS17;EIF2A;EIF3A;RPL5;RPS12;DDX39B;TRMT112;RPL26;RPL7A;RPLP0;RPS13;EIF3J;EIF3I;EIF3K;RPL11;EIF3L;C1QBP;EIF3B;RPS16;RPL13A;PUF60,GO:BP,7.975527120467365e-8,-0.49064510498542085,0.7049757151672383,Aging
GOBP_MUSCLE_ORGAN_DEVELOPMENT,7.800473641659054e-6,-2.186748996989732,91,PLEC;TTN;NEB;SPEG;DES;MYOM2;FLNB;MYOM1;MUSTN1;KLHL40;TPM1;YBX3;CAPN3;ACTN3;MYOZ1;NACA;FHL3;SMTN;EEF2;MYH3;SVIL;JPH2;TCAP;CACNA1S;LMNA;COL3A1;LMOD3;JPH1;ACTA1;UTRN;CSRP3;STAC3;LAMA2;CASQ1;ERO1A,GO:BP,1.0442401126718947e-7,-0.5058207638408844,0.7049757151672383,Aging
GOBP_AMINO_ACID_METABOLIC_PROCESS,5.188571131708196e-5,2.106463143238895,96,HMGCL;ALDH5A1;ECHS1;ACAT1;ALDH6A1;ETFB;ETFA;MPST;ALDH4A1;MCCC1;DDAH2;PCCB;FAH;FH;PCCA;IVD;ACAD8;GARS1;GPT2;ACADSB;DBT;RIDA;HIBADH;GCDH;ADSS1;HARS1;LRRC47;GPT;GOT2;GLUL;BCAT2;THAP4;IARS2;AARS1;VARS1;MMUT;ADHFE1;GLUD1;SARS2;HIBCH;GOT1,GO:BP,8.682347944625496e-7,0.477683768625937,0.6594443980379349,Aging
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,5.31736701668077e-5,2.374421652715246,19,HMGCL;ECHS1;ACAT1;ALDH6A1;MCCC1;PCCB;PCCA;IVD;ACAD8;ACADSB;DBT;HIBADH,GO:BP,9.253784634116468e-7,0.7716615271745011,0.6594443980379349,Aging
GOBP_AMINO_ACID_CATABOLIC_PROCESS,1.3742707327863568e-4,2.309354935101366,41,HMGCL;ALDH5A1;ECHS1;ACAT1;ALDH6A1;ETFB;ETFA;ALDH4A1;MCCC1;FAH;IVD;ACAD8;GPT2;ACADSB;DBT;RIDA;HIBADH;GPT;GOT2;GLUL;BCAT2;ADHFE1;GLUD1;HIBCH;GOT1,GO:BP,2.483621806240404e-6,0.6203358130096404,0.6272567397185284,Aging
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,1.3811368522655243e-4,-2.137051385679449,72,OBSCN;SYNPO2L;PLEC;TTN;LMOD2;NEB;MYOM2;MYOM3;MYBPH;MYOM1;FLNC;TPM1;ACTN2;NRAP;CAPN3;TNNT3;MYOZ1;TMOD4;MYH3;MYBPC2;CSRP1;TCAP;WDR1;LMOD3;ACTA1;SYNPO;CSRP3;TMOD1;CASQ1;KLHL41;MYPN;TNNT1,GO:BP,2.5884760283423484e-6,-0.5164085227164886,0.6272567397185284,Aging
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,4.316971014921793e-4,-2.215756214600073,30,RPS7;RPS27A;RPS23;RPS3A;UTP15;RPS19;RPS27;RPS24;RPS5;RPS25;RPS15;RPS21;RPS14;RPS17;RPS12;TRMT112,GO:BP,8.379662612632664e-6,-0.6467894062793739,0.5933254763964051,Aging
GOBP_MITOCHONDRIAL_TRANSPORT,0.0012406222176333916,2.001899467872089,62,SLC25A46;CPT2;TST;ACAA2;TIMM10;MICU1;SFXN1;VDAC1;PPIF;TIMM44;CHCHD4;LETM1;PMPCB;CPT1B;GSK3A;TIMM50;HSPD1;ATP5IF1;SLC25A20;TIMM8A;MCU;AFG3L2;TIMM9;VPS35;PNPT1;MTCH2;TOMM70;NOL3;SAMM50;VDAC2;MPC1;TIMM13,GO:BP,2.5742495814347483e-5,0.4928839746181611,0.5756102610711286,Aging
GOBP_RRNA_PROCESSING,0.0037304605788893138,-2.0841541124023504,31,RPS7;UTP15;RPS19;RPS27;RPS24;RPL35;RPS25;RPL35A;RPS15;RPS21;RPS14;RPS17;RPL5;TRMT112;RPL26;RPL7A;RPL11;RPS16;RPL14;RPS8;PA2G4,GO:BP,8.48966932277354e-5,-0.6045955329161736,0.5384340963099162,Aging
GOBP_TRANSLATIONAL_INITIATION,0.006784697447225069,-1.9704598784421856,56,BZW1;EIF3C;RPS3A;EIF3G;EIF2B1;EIF3M;RPS5;EIF2S3;PPP1CA;EIF5;RPS3;EIF3D;EIF4A1;EIF4E;DDX3X;RPS17;EIF2A;EIF3A;EIF3J;EIF3I;EIF3K;EIF3L;EIF3B;RPL13A;AKT2;CSDE1;HSPB1;EIF2S1;DENR;EIF3H;EIF2S2,GO:BP,1.5894538865654447e-4,-0.5001353582672093,0.5188480777437918,Aging
GOBP_CARDIAC_CELL_DEVELOPMENT,0.007421763141116469,-2.037712428041622,21,PLEC;TTN;NEB;PDLIM5;ACTN2;NRAP;ALPK3;TCAP;LMNA;CSRP3,GO:BP,1.8153287307176688e-4,-0.6491015369178467,0.5188480777437918,Aging
GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS,0.007421763141116469,2.0406383605850094,10,CRAT;PCCB;PCCA;ACOT9;ACADS;MCEE;ACSS2,GO:BP,1.8380537899686034e-4,0.7991254062115303,0.5188480777437918,Aging
GOBP_MUSCLE_TISSUE_DEVELOPMENT,0.007747703247455682,-1.778325883315314,88,PLEC;TTN;NEB;MYOM2;FLNB;MYOM1;PDLIM5;KLHL40;TPM1;ACTN2;NRAP;YBX3;ACTN3;MYOZ1;NACA;EEF2;ALPK3;SVIL;JPH2;CSRP1;TCAP;CACNA1S;LMNA;COL3A1;LMOD3;ACTA1;CSRP3;STAC3;CASQ1;ERO1A,GO:BP,1.981391396429203e-4,-0.41316873460198883,0.5188480777437918,Aging
GOBP_STRIATED_MUSCLE_CONTRACTION,0.008778508784438054,-1.8685284149524588,69,TTN;MYBPH;SYNM;SNTA1;TNNI2;TPM1;FLNA;ACTN3;TNNT3;HRC;TMEM38A;CAMK2D;EEF2;MYH3;JPH2;TNNC2;TCAP;CACNA1S;TRDN;LMOD3;JPH1;CALM1;CSRP3;STAC3;CASQ1;SMPX;KLHL41;TNNT1;MYH7;RYR1;MYH8,GO:BP,2.3503370239459312e-4,-0.4541118688146248,0.5188480777437918,Aging
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,0.012505748665708768,-1.8062731788450213,62,RPL24;EIF3C;RPL38;SNRPD3;CELF1;EIF3G;RPS19;RPS27;EIF3M;VCP;RPS5;EIF2S3;RPS15;EIF5;EIF3D;RPS14;EIF3A;RPL5;DDX39B;EIF3J;EIF3I;EIF3K;RPL11;EIF3L;EIF3B;RPL13A;PUF60,GO:BP,3.5156723156611e-4,-0.44943903097800436,0.49849310876659025,Aging
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION,0.015257566992079138,-1.9134447490429014,35,VAPB;EMC2;EMC3;CCDC47;TMCO1;TMEM38A;NOMO2;CACNA1S;TRDN;LPCAT3;CASQ1;ATL2;RAB10;SEC61A1;ESYT2;REEP5;JAGN1;EMC1;LMAN1;UBL4A;ESYT1;CAV2;VAPA;TMED2,GO:BP,4.5782830244590244e-4,-0.5389243855057646,0.49849310876659025,Aging
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,0.015257566992079138,-1.9755623558891493,14,PLEC;DES;SYNM;VIM,GO:BP,4.595652708457571e-4,-0.704975847612343,0.49849310876659025,Aging
GOBP_ACTIN_FILAMENT_ORGANIZATION,0.01576192738105814,-1.7230267925957379,97,SYNPO2L;PLEC;TTN;LMOD2;NEB;SYNPO2;PREX1;TPM1;ACTN1;ACTN2;NRAP;CAPZA1;FLNA;CAPZA2;TPM2;TMOD4;EZR;XIRP1;SVIL;CAPZB;CORO6;TCAP;TPM3;WDR1;LMOD3;ACTA1;MYO6;SYNPO,GO:BP,4.958571532193658e-4,-0.3929352544583459,0.47727081536286214,Aging
GOBP_RESPONSE_TO_INSULIN,0.01576192738105814,1.8481674050014063,59,HADHA;CTSD;LONP1;APPL1;HADH;PRKDC;NCL;PLN;ADIPOQ;PTPN11;SLC27A1;YWHAG;GSK3A;FABP3;NUCKS1;ECHDC3;MYO1C;GSTP1;BLVRB;GRB2;GOT1;CUL3;PAK1,GO:BP,4.8561976534642454e-4,0.4602810084176354,0.49849310876659025,Aging
GOBP_COMPLEMENT_ACTIVATION,0.01633229397274901,1.937103239154873,14,IGHG2;CLU;C3;CFB;IGHA1;CFH;IGHG1;PHB2,GO:BP,5.247323364738638e-4,0.6839531259144136,0.47727081536286214,Aging
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.016511969733304703,1.9902583390842752,20,HMGB2;HMGB1;PRKDC;ADIPOQ;FBN1;STAT5B;CUL4A;GLUL;PITHD1,GO:BP,5.415572402489494e-4,0.6375073258495442,0.47727081536286214,Aging
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,0.022507070554618994,1.747288280498325,79,SOD2;ACAT1;SUOX;MPST;MCCC1;TST;OPLAH;MAT2B;GSTO1;CBR4;ACOT9;MCEE;ACSF2;MLYCD;BPNT1;ACSS2;GCDH;HAGH;SUCLA2;ACSL1;STAT5B;SUCLG1;GSTP1;MMUT;ACOT2;SULT1A1;AKR1A1,GO:BP,7.532486798734604e-4,0.4095619599132415,0.47727081536286214,Aging
GOBP_TRICARBOXYLIC_ACID_CYCLE,0.024370075306737075,1.9180466065603925,25,IDH2;ACO2;FH;MDH1;SDHA;CS;SUCLA2;SDHB;NNT;SUCLG1;MDH2;IDH3G;IDH3B;ACO1;SDHD,GO:BP,8.319102012339965e-4,0.5815427012419342,0.47727081536286214,Aging
GOBP_RIBOSOME_ASSEMBLY,0.02507524590814379,-1.9270688387327575,22,RPL24;RPL38;RPS19;RPS27;RPS5;RPS15;EIF5;RPS14;DDX3X;EIF2A;RPL5,GO:BP,8.727662565083514e-4,-0.6069569134941046,0.47727081536286214,Aging
GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX,0.029130430174641828,-1.9277510033551355,14,EIF3C;EIF3G;EIF3M;EIF5;EIF3D;EIF3A;EIF3J;EIF3I;EIF3K;EIF3L;EIF3B,GO:BP,0.0010334088348433847,-0.6879144530794487,0.45505986738722953,Aging
GOBP_REGULATION_OF_LIPID_LOCALIZATION,0.029961991352716162,1.8911405265016379,29,PLIN2;LAMTOR1;PLIN3;C3;ADIPOQ;PTPN11;PLIN5;NAXE;FABP3;ACSL1;APOC2;AGT,GO:BP,0.0010829635428692588,0.5499458580412344,0.45505986738722953,Aging
GOBP_MYOTUBE_CELL_DEVELOPMENT,0.030112545114142998,-1.8656632972039997,15,PLEC;KLHL40;ACTN3;NACA;CACNA1S;LMOD3;ACTA1;STAC3,GO:BP,0.0011085608977763487,-0.6523492376087593,0.45505986738722953,Aging
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,0.036196966866998984,-1.8916373504987345,30,EIF3C;EIF3G;EIF2B1;EIF3M;EIF2S3;EIF5;EIF3D;EIF4A1;EIF3A;EIF3J;EIF3I;EIF3K;EIF3L;EIF3B;RPL13A;AKT2;DENR;EIF3H;EIF2S2,GO:BP,0.001381008776050162,-0.5521776225936458,0.45505986738722953,Aging
GOBP_FATTY_ACID_TRANSPORT,0.037143246247256595,1.8917002798848614,20,PLIN2;CPT2;FABP4;SLC27A1;CPT1B;FABP3;ACSL1;SLC25A20;GOT2;FABP5;APOE;CD36,GO:BP,0.0014419734152214742,0.605937813727792,0.45505986738722953,Aging
GOBP_KETONE_METABOLIC_PROCESS,0.0472073575022225,1.7693391271110805,52,AKR7A2;COQ7;COQ5;CBR4;COQ8A;ADIPOQ;ACADVL;MLYCD;HAGH;PLIN5;COQ3;PPTC7;FABP3;SIRT5;STAT5B;APOC2;H6PD;FABP5;COQ9;AKR1A1,GO:BP,0.001927475774856474,0.45182083232923614,0.45505986738722953,Aging
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.0472073575022225,1.9343952855592752,13,MAOA;MAOB;APPL1;CTSB;FAH;ALDH2,GO:BP,0.0019115430113949587,0.6986828775728978,0.45505986738722953,Aging
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,0.0472073575022225,-1.901217488201,12,RPL24;RPL35;RPL35A;RPL5;TRMT112;RPL26;RPL7A;RPL11;RPL14,GO:BP,0.0018763612381791006,-0.7054330026783782,0.45505986738722953,Aging
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.05150374566907893,-1.6095969452554244,98,PSMD7;PSMD14;PSMC6;KLHL40;PSMC2;PSMD3;PSMC4;UCHL1;ELOB;PSMD13;VCP;NPLOC4;PSMC3;PSMC5;PSMA1;CSNK2B;PSMA3;PSMD2;PSMD8;PSMA2;PSMD6;STUB1;PSMB1;PSMA6;PSMD4;KLHL41;CUL2;RACK1;PSMD12;DDRGK1;RPL11;PSMD11;ARIH2;UCHL5;PSMA7;PSMD1;UBE2N;SUMO2;HSPA1A;PSMC1;EIF3H;PSMA4;UBE2B;ADRM1;RNF7,GO:BP,0.002137370971541428,-0.3659057058088709,0.4317076958033464,Aging
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.05294881934770456,1.7506542834133634,48,CTSD;LONP1;APPL1;PRKDC;NCL;ADIPOQ;PTPN11;SLC27A1;YWHAG;GSK3A;NUCKS1;ECHDC3;MYO1C;GSTP1;BLVRB;GRB2;GOT1;CUL3;PAK1,GO:BP,0.002232781538758626,0.4557128844800251,0.4317076958033464,Aging
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT,0.05430663090625759,1.829721183094862,39,CPT2;TST;MICU1;SFXN1;VDAC1;TIMM44;CHCHD4;LETM1;PMPCB;CPT1B;TIMM50;HSPD1;SLC25A20;MCU;AFG3L2;PNPT1;TOMM70;SAMM50;VDAC2;MPC1,GO:BP,0.0023263884725572195,0.49663487120110084,0.4317076958033464,Aging
GOBP_RESPONSE_TO_PEPTIDE_HORMONE,0.055462525261458916,1.6094703578814162,89,HADHA;CTSD;LONP1;APPL1;HADH;PRKDC;NCL;CA2;PLN;ADIPOQ;PTPN11;SLC27A1;YWHAG;GSK3A;FABP3;FBN1;STAT5B;PXN;NUCKS1;ECHDC3;MYO1C;AGT;GSTP1;CFL1;BLVRB;GRB2;GOT1;CUL3;PAK1;PNPT1;ASS1;CACYBP;USO1;PRKAR1A;PRKACA;CYC1,GO:BP,0.0024130282074931926,0.3694013950588053,0.4317076958033464,Aging
GOBP_L_AMINO_ACID_CATABOLIC_PROCESS,0.055475326437841865,1.809648341539316,24,HMGCL;ALDH4A1;MCCC1;FAH;IVD;GPT2;RIDA;GPT;GOT2;GLUL;ADHFE1;GLUD1;GOT1,GO:BP,0.002487849311469481,0.553607587648282,0.4317076958033464,Aging
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,0.055475326437841865,-1.7068430437312612,54,SYNPO2L;LMOD2;SYNPO2;PREX1;TPM1;ACTN2;CAPZA1;FLNA;CAPZA2;TMOD4;SVIL;CAPZB;WDR1;LMOD3;SYNPO;TMOD1;TMSB4X,GO:BP,0.002475638265258434,-0.435502727849366,0.4317076958033464,Aging
GOBP_RECEPTOR_METABOLIC_PROCESS,0.05761939424894339,1.8751035740692772,12,CTSD;LAMTOR1;CAPN1;SH3GLB1;OPTN,GO:BP,0.0026225694838876512,0.6935179055776151,0.4317076958033464,Aging
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS,0.06018851026798975,1.8764389450058832,23,SOD2;DDAH2;DYNLL1;CLU;CYB5R3;THAP4;KHSRP;SPR;HBB;ASS1;APOE;CD36,GO:BP,0.0027797906348669965,0.5802765638736934,0.4317076958033464,Aging
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,0.06249806804046445,-1.876794497766372,10,YBX3;ACTN3;NACA;JPH2;LMOD3,GO:BP,0.0029282896672239035,-0.7323492928081592,0.4317076958033464,Aging
GOBP_REGULATION_OF_HEMOPOIESIS,0.06427904793011703,1.7758839806648954,34,HMGB2;HMGB1;PRKDC;XRCC6;ADIPOQ;FBN1;OPA1;STAT5B;CUL4A;GLUL;LGALS1;PITHD1,GO:BP,0.0030547606446039554,0.4963223442242459,0.4317076958033464,Aging
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,0.06578289556434742,1.6893769991229306,66,CTSD;LONP1;APPL1;PRKDC;NCL;CA2;ADIPOQ;PTPN11;SLC27A1;YWHAG;GSK3A;FBN1;STAT5B;PXN;NUCKS1;ECHDC3;MYO1C;AGT;GSTP1;CFL1;BLVRB;GRB2;GOT1;CUL3;PAK1,GO:BP,0.0031702600271974663,0.41133434923339096,0.4317076958033464,Aging
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,0.0678372183833413,-1.6406848252388004,73,SYNPO2L;LMOD2;NEB;SYNPO2;PREX1;TPM1;ACTN2;CAPZA1;FLNA;CAPZA2;CAMK2D;TMOD4;EZR;SVIL;CAPZB;WDR1;LMOD3;SYNPO;CSRP3;TMOD1;TMSB4X,GO:BP,0.0033146699745541593,-0.394796998652473,0.4317076958033464,Aging
GOBP_ORGANIC_ACID_TRANSPORT,0.06896046136552465,1.745793555470428,38,PSAP;PLIN2;CPT2;SFXN1;FABP4;SLC27A1;SEPTIN2;SLC16A1;CPT1B;FABP3;ACSL1;ITGB1;SLC25A20;GOT2,GO:BP,0.00341571227647177,0.4757309074718543,0.35481951210374685,Aging
GOBP_ORGANIC_ANION_TRANSPORT,0.06902568283734203,1.7183561686040065,48,PSAP;PLIN2;CPT2;CYB5R1;SFXN1;FABP4;SLC27A1;SEPTIN2;SLC16A1;CPT1B;FABP3;ACSL1;ITGB1;SLC25A20;GOT2,GO:BP,0.003465144720750102,0.4473053609601094,0.35481951210374685,Aging
GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING,0.07008743448951733,-1.8438610868453624,13,TTN;TPM1;MYH2;MYL1;MYH3;TCAP;MYH4;MYH7;MYH8;MYL6;TNNC1;MYLK2,GO:BP,0.003706095933515307,-0.6711211659107944,0.4317076958033464,Aging
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,0.07008743448951733,1.7725190946215328,41,HMGB1;IGHG2;CLU;C3;IGHA1;HLA-A;YWHAG;AZGP1;IGHG1;IGKC;HSPD1;STAT5B;IGLC2;GRB2;KIF5B;SERPING1;LAMP1;IGHV3-7;B2M;IGHG3;UFL1;PRDX1;HLA-B;IGLC3;PCYT1A;AP1G1;STX7,GO:BP,0.0036805034818106043,0.47613169241517944,0.4317076958033464,Aging
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY,0.07008743448951733,-1.8021401382793272,15,ACTN2;CAMK2D;JPH2;CALM1;STAC3;CASQ1;TMSB4X;AHNAK;CACNB3,GO:BP,0.0036007201440288058,-0.6301376818810384,0.34452128726268,Aging
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.07008743448951733,1.8495042603968375,20,CTSD;LONP1;NCL;PTPN11;GSK3A;NUCKS1;ECHDC3;MYO1C;BLVRB;CUL3;PAK1,GO:BP,0.003656307129798903,0.5924218439579166,0.34452128726268,Aging
GOBP_ACYL_COA_METABOLIC_PROCESS,0.07731391311711407,1.736862514352572,35,ACAT1;CBR4;ACOT9;MCEE;ACSF2;MLYCD;ACSS2;GCDH;SUCLA2;ACSL1;SUCLG1;MMUT;ACOT2,GO:BP,0.004221105527638191,0.48247414853133375,0.31827967504043686,Aging
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,0.07731391311711407,1.8076892759842085,36,HMGB1;IGHG2;CLU;C3;IGHA1;HLA-A;YWHAG;AZGP1;IGHG1;IGKC;HSPD1;OPA1;IGLC2;LGALS1,GO:BP,0.004210715396847071,0.49838668256757757,0.40701791892395395,Aging
GOBP_AMIDE_METABOLIC_PROCESS,0.07731391311711407,1.5620151177562374,102,CTSZ;SOD2;ACAT1;MCCC1;OPLAH;ASAH1;GSTO1;FH;CBR4;CLU;ACOT9;MCEE;ACSF2;MLYCD;NAGK;ACSS2;GCDH;HAGH;SUCLA2;GSK3A;ACSL1;MECR;SUCLG1;NIT1;GSTP1;SCARB2;MMUT;ACOT2;PANK4;GSS;ASS1;TIGAR;APOE;CD36;ARL6IP5;HSD17B12;SHMT1;PICALM;GSTK1;DLD;CPA3;SIRT3;GPX1;ACSS1,GO:BP,0.004317434210526316,0.3511694928926861,0.31827967504043686,Aging
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION,0.07731391311711407,1.8571906792322976,11,YWHAZ;PLIN2;PLIN3;SH3GLB1;YWHAG,GO:BP,0.004250151791135397,0.7070044869850101,0.31827967504043686,Aging
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,0.07731391311711407,-1.8394602224748322,10,PLEC;DES;VIM,GO:BP,0.0043469670025686625,-0.7177809795805765,0.3107769199772489,Aging
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.08175102599179206,1.6011412344215725,73,HMGB2;YWHAZ;HMGB1;MAVS;CDC37;APPL1;PRKDC;UBE2K;XRCC6;CFH;MAP2K6;PTPN11;GDI1;NAGK;LAMP2;HLA-A;NLRX1;PHB2;HSPD1;STAT5B,GO:BP,0.00467479674796748,0.38155496152135093,0.30377943455118267,Aging
GOBP_REGULATION_OF_MUSCLE_CONTRACTION,0.08175102599179206,-1.643564758138364,53,MYBPH;TPM1;ACTN3;TNNT3;HRC;TMEM38A;CAMK2D;JPH2;TNNC2;CACNA1S;TRDN;JPH1;STUB1;MAP2K1;CALM1;CASQ1;TNNT1;MYH7;PRKG1;JUP;ATP2A1;TNNC1;MYL3;MYLK2;TNNI1;DMD,GO:BP,0.004705882352941176,-0.42097833845767085,0.2972329219997305,Aging
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT,0.08405831756771014,1.7650375483808962,25,PLIN2;CPT2;FABP4;SLC27A1;SLC16A1;CPT1B;FABP3;ACSL1;SLC25A20;GOT2;FABP5,GO:BP,0.004894962267999185,0.5351510751449242,0.2972329219997305,Aging
GOBP_IMPORT_INTO_THE_MITOCHONDRION,0.0842981921592525,1.8055228764467954,19,TST;MICU1;SFXN1;VDAC1;TIMM44;TIMM50;MCU;AFG3L2;PNPT1;TOMM70;SAMM50,GO:BP,0.005078204346942921,0.5867755369372547,0.291090917251384,Aging
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT,0.0842981921592525,1.8148067577785918,17,PLIN2;CPT2;FABP4;SLC27A1;CPT1B;FABP3;ACSL1;SLC25A20;FABP5;APOE;CD36,GO:BP,0.00504133897963299,0.6083223119967907,0.291090917251384,Aging
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,0.0842981921592525,1.8139224174619322,17,MAVS;CDC37;UBE2K;ANXA4;ADIPOQ;PTPN11;PADI2,GO:BP,0.00504133897963299,0.6080258815676464,0.291090917251384,Aging
GOBP_MYELOID_CELL_DIFFERENTIATION,0.08651340552434998,1.6090307365565657,57,HMGB2;HMGB1;TPM4;CDC42;PRKDC;MB;SFXN1;ADIPOQ;PTPN11;FECH;FBN1;ATP5IF1;STAT5B;CUL4A;GLUL;TF;PITHD1,GO:BP,0.00526955816781516,0.4030930527081805,0.2853133921438723,Aging
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.08861287828195846,1.708663610686437,29,PDLIM1;ARHGDIB;LRG1;CDC42;APPL1;CAP1;PTPN11;CALR;TNS1;ITGB1;LAMTOR2;CFL1;AGO2;PAK1;ILK;CLASP2,GO:BP,0.005456750202101859,0.49688135932502975,0.27986565266193214,Aging
GOBP_CELLULAR_OXIDANT_DETOXIFICATION,0.08933055894381861,1.6663895756660347,41,NXN;SOD2;CP;PRDX6;MB;GSTO1;HP;ALB;GPX3;NNT;GSTP1;HBB;PRDX2;HBA1;SOD3;APOE;CD36;GSTK1;TXNRD1;GPX1;SELENOF;PRDX1;PRDX3;TXNRD2;CAT;PARK7;PRXL2A;PRDX5;SESN1,GO:BP,0.005682971382179825,0.4476233239418459,0.27471745859524166,Aging
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,0.08933055894381861,1.6636669736029153,43,HADHA;PRDX6;SH3GLB1;C3;CDS2;PTPN11;BPNT1;SLC27A1;PLIN5;FABP3;ACSL1;PHB2;ABHD16A;APOC2;TMX1;FABP5,GO:BP,0.005718954248366013,0.44244092769419663,0.27471745859524166,Aging
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,0.08933055894381861,1.758510431439587,21,SOD2;MAOB;PRDX6;HP;GPX3;NNT;HBB;PRDX2;HBA1;GPX1;PRDX1;PRDX3;STAT3;CAT;PARK7,GO:BP,0.005874012558233745,0.55616552285977106,0.269842314478839,Aging
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,0.08933055894381861,1.6219897994719787,52,SOD2;ACADM;CRAT;ALDH4A1;CTSB;CKB;CPT2;OPLAH;GSTO1;GAMT;HAGH;CPT1B;CKMT2;ABHD16A;GOT2;ALDH9A1;CKM;GSTP1;SULT1A1;ALDH7A1;PANK4;GSS;ASS1;ARL6IP5;SHMT1,GO:BP,0.005895507216914007,0.4141935087500902,0.269842314478839,Aging
GOBP_NUTRIENT_STORAGE,0.08933055894381861,1.823118417220109,12,PLIN2;PLIN3;C3;CDS2;PLIN5;NPC2;STAT5B;APOE;CD36;EHD1,GO:BP,0.005859769650434431,0.6742908945486088,0.269842314478839,Aging
GOBP_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,0.08933055894381861,1.707562825677628,41,HMGCL;ALDH5A1;ALDH4A1;MCCC1;FAH;IVD;GPT2;RIDA;GCDH;ADSS1;GPT;GOT2;GLUL;BCAT2;THAP4;ADHFE1;GLUD1;GOT1,GO:BP,0.005670072197793284,0.4586832269182023,0.40701791892395395,Aging
GOBP_TRANSLATIONAL_ELONGATION,0.08933055894381861,-1.7319744905682426,23,EEF1G;EEF2;EEF1A2;EEFSEC;RPLP1;EEF1A1;HBS1L;RACK1;RPLP2;DDRGK1;EEF1D;PELO;GCN1,GO:BP,0.005919494869771113,-0.5387873007883474,0.26521689377999697,Aging
